order_item_order_id,revenue,min,max,item_count
20068,619.9,39.99,239.96,4
20069,759.86,119.96,200.0,5
20071,499.97,50.0,299.97,3
20072,1329.91,129.99,399.98,5
20073,529.97,129.99,399.98,2
20075,199.92,199.92,199.92,1
20076,500.0,250.0,250.0,2
20077,659.87,59.99,299.98,5
20078,869.92,119.98,299.95,4
20079,149.96,50.0,99.96,2
20080,539.91,129.99,210.0,3
20081,250.0,100.0,150.0,2
20082,409.92,129.99,149.94,3
20083,899.93,199.98,399.98,3
20085,779.97,129.99,250.0,4
20086,1149.9,119.98,499.95,4
20088,999.91,99.96,399.98,4
20089,100.0,100.0,100.0,1
20090,549.88,49.98,250.0,3
20091,624.95,74.97,299.98,3
20092,569.98,50.0,250.0,4
20093,499.97,199.99,299.98,2
20095,299.98,299.98,299.98,1
20097,1119.91,49.98,399.98,5
20098,79.98,79.98,79.98,1
20099,199.99,199.99,199.99,1
20100,529.89,150.0,199.92,3
20101,1089.9,129.99,399.98,4
20102,1229.88,199.99,299.97,5
20103,1249.81,149.94,499.95,4
20105,299.98,299.98,299.98,1
20106,1019.91,39.99,299.98,5
20107,549.93,119.97,299.97,3
20108,499.9,199.92,299.98,2
20109,399.98,399.98,399.98,1
20111,489.89,50.0,159.96,4
20112,859.93,49.98,299.97,5
20113,199.99,199.99,199.99,1
20115,849.9,50.0,499.95,4
20116,119.97,119.97,119.97,1
20117,299.88,99.96,199.92,2
20118,489.94,129.99,199.99,3
20119,1049.93,49.98,399.98,5
20120,833.9,53.97,399.98,5
20122,639.91,39.99,299.98,5
20123,589.94,50.0,299.98,4
20124,1159.94,59.99,399.96,5
20125,100.0,100.0,100.0,1
20126,154.98,24.99,129.99,2
20127,1209.89,129.99,499.95,4
20128,739.93,200.0,299.97,3
20130,739.95,39.99,399.98,3
20131,289.89,39.99,249.9,2
20132,349.86,149.94,199.92,2
20133,559.94,159.96,399.98,2
20134,549.88,249.9,299.98,2
20135,329.97,129.99,199.98,2
20137,909.92,79.98,399.98,4
20138,150.0,150.0,150.0,1
20139,829.88,129.99,299.97,4
20140,489.95,89.98,299.97,3
20141,200.0,200.0,200.0,1
20143,789.85,109.94,399.98,4
20144,150.0,150.0,150.0,1
20145,454.96,50.0,199.98,4
20146,589.89,129.99,159.96,4
20149,129.99,129.99,129.99,1
20151,29.99,29.99,29.99,1
20152,469.96,99.99,250.0,3
20153,504.95,44.97,200.0,4
20154,649.84,99.99,299.95,3
20155,449.98,50.0,399.98,2
20156,301.92,21.99,159.96,3
20157,739.93,129.99,299.98,4
20159,529.97,129.99,399.98,2
20160,699.93,119.98,399.98,3
20161,549.86,50.0,249.9,4
20162,99.99,99.99,99.99,1
20163,459.97,59.99,399.98,2
20164,274.96,74.97,199.99,2
20168,619.86,59.96,299.95,4
20169,329.98,129.99,199.99,2
20171,579.98,129.99,250.0,3
20173,699.93,119.98,399.98,3
20174,769.88,50.0,249.9,5
20175,439.97,39.99,399.98,2
20176,589.89,59.99,199.99,4
20177,909.92,129.99,399.98,4
20178,299.99,100.0,199.99,2
20180,1029.96,50.0,399.98,5
20181,379.89,129.99,249.9,2
20182,749.92,50.0,299.98,4
20184,529.89,79.98,199.92,4
20185,129.99,129.99,129.99,1
20186,989.92,199.98,299.98,4
20188,1019.94,100.0,399.98,5
20189,659.84,39.99,299.95,5
20190,429.97,129.99,299.98,2
20192,599.97,199.99,399.98,2
20193,549.94,50.0,299.95,3
20194,399.98,399.98,399.98,1
20197,1179.88,49.98,399.98,5
20198,929.95,129.99,399.98,3
20200,399.94,149.94,250.0,2
20201,499.97,199.99,299.98,2
20202,669.96,59.99,199.99,5
20204,259.97,59.99,199.98,2
20205,1139.88,199.99,399.98,4
20207,824.85,74.97,299.98,4
20208,729.94,39.99,250.0,5
20212,889.95,59.99,399.98,5
20213,129.99,129.99,129.99,1
20214,399.97,199.98,199.99,2
20215,649.92,100.0,399.98,3
20218,999.93,199.99,399.98,3
20219,739.83,39.99,399.96,4
20220,1009.85,59.99,399.98,4
20222,729.87,149.94,399.96,3
20224,249.9,249.9,249.9,1
20225,129.99,129.99,129.99,1
20227,1059.79,99.95,399.98,5
20228,799.9,299.95,499.95,2
20230,454.93,54.97,150.0,4
20231,819.94,119.98,399.98,3
20232,349.95,50.0,299.95,2
20233,747.98,88.0,399.98,3
20234,899.9,49.98,399.98,5
20235,1009.95,50.0,399.98,5
20236,925.94,95.97,399.98,5
20238,449.98,150.0,299.98,2
20239,1069.88,100.0,299.98,5
20240,699.89,199.92,299.98,3
20241,129.99,129.99,129.99,1
20243,479.95,179.97,299.98,2
20245,539.93,99.99,199.99,4
20246,599.9,199.92,399.98,2
20247,674.83,74.95,399.96,3
20248,529.9,79.98,299.98,3
20249,99.96,99.96,99.96,1
20250,939.89,59.99,399.98,5
20251,179.97,179.97,179.97,1
20252,299.98,299.98,299.98,1
20253,244.95,44.99,119.98,3
20254,579.88,129.99,249.9,3
20255,1099.87,199.92,399.98,4
20256,449.96,49.98,399.98,2
20257,329.98,129.99,199.99,2
20258,1069.9,119.98,299.98,5
20259,799.96,399.98,399.98,2
20261,799.94,49.98,399.98,5
20263,199.99,199.99,199.99,1
20264,309.96,129.99,179.97,2
20266,199.99,199.99,199.99,1
20267,499.95,499.95,499.95,1
20268,599.93,299.95,299.98,2
20269,299.98,299.98,299.98,1
20270,459.93,159.95,299.98,2
20271,809.92,129.99,299.98,4
20272,739.96,129.99,199.99,5
20273,559.97,59.99,399.98,3
20274,949.86,100.0,399.98,4
20275,699.89,99.99,239.96,4
20276,399.94,99.96,299.98,2
20277,1009.83,59.98,299.95,5
20279,419.95,119.97,299.98,2
20280,979.91,79.98,399.96,4
20281,849.97,199.99,399.98,3
20282,719.93,39.99,299.98,4
20283,654.88,24.99,299.98,4
20284,49.98,49.98,49.98,1
20285,699.96,299.98,399.98,2
20286,499.92,99.96,399.96,2
20287,669.75,119.97,199.92,4
20288,249.99,50.0,199.99,2
20289,753.9,53.97,399.98,4
20291,609.94,159.95,250.0,3
20292,299.95,299.95,299.95,1
20293,889.92,59.99,499.95,4
20294,563.94,39.99,199.99,5
20295,409.96,79.98,199.99,3
20296,901.77,99.96,249.9,5
20297,359.91,29.97,199.95,3
20298,299.98,299.98,299.98,1
20299,649.91,149.94,299.98,3
20301,129.99,129.99,129.99,1
20302,899.93,399.98,499.95,2
20303,679.94,49.98,299.98,4
20304,349.9,100.0,249.9,2
20305,150.0,150.0,150.0,1
20306,359.93,59.99,150.0,3
20307,269.98,119.98,150.0,2
20308,129.99,129.99,129.99,1
20309,789.84,239.96,299.98,3
20310,299.97,299.97,299.97,1
20311,250.0,250.0,250.0,1
20312,829.92,129.99,399.98,3
20314,149.94,149.94,149.94,1
20315,129.99,129.99,129.99,1
20316,129.99,129.99,129.99,1
20317,359.93,119.97,239.96,2
20318,199.99,199.99,199.99,1
20319,439.94,199.98,239.96,2
20320,829.85,99.96,399.98,4
20321,779.94,179.97,399.98,3
20322,159.95,59.99,99.96,2
20324,671.88,22.0,399.98,3
20325,659.95,59.99,299.98,3
20326,1429.83,129.99,399.98,5
20327,250.0,250.0,250.0,1
20328,999.92,79.98,399.98,5
20329,99.99,99.99,99.99,1
20330,609.94,150.0,259.95,3
20331,704.85,24.99,299.97,4
20332,549.95,49.98,299.98,3
20333,99.96,99.96,99.96,1
20334,1079.87,49.98,399.96,5
20335,529.96,29.98,399.98,4
20336,539.91,59.99,299.95,3
20337,399.98,399.98,399.98,1
20338,859.9,100.0,399.96,4
20339,119.97,119.97,119.97,1
20340,439.96,39.99,299.98,3
20343,239.96,239.96,239.96,1
20344,899.93,399.98,499.95,2
20345,159.95,159.95,159.95,1
20346,549.98,150.0,399.98,2
20347,645.93,79.98,250.0,5
20348,184.96,39.99,100.0,3
20350,199.99,199.99,199.99,1
20352,49.98,49.98,49.98,1
20353,649.98,100.0,299.98,3
20354,439.88,199.92,239.96,2
20356,849.87,49.98,350.0,4
20357,969.87,100.0,299.97,5
20358,454.88,74.95,159.96,4
20359,239.91,39.99,199.92,2
20360,859.94,129.99,299.98,4
20361,59.99,59.99,59.99,1
20363,385.93,95.98,159.96,3
20364,329.97,129.99,199.98,2
20365,799.96,100.0,399.98,3
20366,119.98,119.98,119.98,1
20367,39.98,39.98,39.98,1
20368,499.95,499.95,499.95,1
20369,689.91,29.98,399.96,5
20371,799.95,199.99,299.98,3
20372,539.93,239.96,299.97,2
20373,1059.9,159.95,399.98,4
20374,200.0,50.0,150.0,2
20375,100.0,100.0,100.0,1
20376,419.93,179.97,239.96,2
20377,754.76,50.0,249.9,5
20378,119.98,119.98,119.98,1
20379,199.98,199.98,199.98,1
20380,899.89,99.95,299.98,4
20381,699.96,99.99,399.98,3
20382,159.97,39.99,119.98,2
20383,649.88,199.99,249.9,3
20384,1054.8,74.95,299.98,5
20385,379.89,129.99,249.9,2
20387,189.98,59.99,129.99,2
20388,739.95,50.0,299.98,5
20389,599.97,199.99,399.98,2
20390,799.88,149.94,299.95,4
20391,679.89,50.0,299.98,4
20392,439.95,49.98,129.99,4
20393,299.98,299.98,299.98,1
20394,199.99,199.99,199.99,1
20395,309.92,50.0,159.96,3
20396,1099.92,119.97,399.98,5
20397,809.83,49.98,249.9,5
20398,1105.9,79.98,399.98,5
20399,279.99,129.99,150.0,2
20400,495.95,95.97,199.99,3
20401,299.98,299.98,299.98,1
20402,299.98,299.98,299.98,1
20403,947.89,59.99,299.98,5
20404,609.95,59.97,399.98,3
20407,299.98,299.98,299.98,1
20408,129.99,129.99,129.99,1
20409,929.88,49.98,299.98,5
20410,649.86,99.96,399.96,3
20411,150.0,150.0,150.0,1
20412,239.96,239.96,239.96,1
20413,651.86,43.98,299.95,4
20414,429.94,129.99,299.95,2
20415,479.95,179.97,299.98,2
20416,549.92,100.0,299.98,3
20417,599.95,199.99,399.96,2
20418,529.95,129.99,399.96,2
20419,250.0,250.0,250.0,1
20420,699.96,299.98,399.98,2
20421,75.0,25.0,50.0,2
20422,629.95,49.98,299.98,4
20423,179.97,179.97,179.97,1
20424,309.96,129.99,179.97,2
20425,79.98,79.98,79.98,1
20426,735.85,66.0,299.98,4
20428,99.96,99.96,99.96,1
20429,589.84,39.99,239.96,5
20430,949.9,79.98,299.98,5
20431,50.0,50.0,50.0,1
20432,427.97,27.99,199.99,3
20433,449.96,49.98,399.98,2
20434,849.95,150.0,399.98,3
20435,264.96,25.0,179.97,3
20436,369.92,109.94,129.99,3
20437,559.93,79.98,299.98,3
20439,339.96,39.99,299.97,2
20440,119.98,119.98,119.98,1
20441,999.94,99.99,299.98,5
20444,319.95,119.97,199.98,2
20445,549.98,150.0,399.98,2
20447,299.98,299.98,299.98,1
20448,549.85,99.96,249.9,3
20449,399.98,50.0,199.98,3
20451,279.96,79.98,199.98,2
20452,669.93,39.99,499.95,3
20453,50.0,50.0,50.0,1
20454,979.92,179.97,399.98,4
20455,414.9,25.0,199.92,4
20456,50.0,50.0,50.0,1
20458,429.97,129.99,299.98,2
20460,804.91,49.98,399.96,4
20461,589.97,39.99,299.98,3
20463,929.86,39.99,299.98,5
20464,699.9,199.95,499.95,2
20466,1019.9,99.96,399.98,5
20467,699.97,100.0,200.0,4
20468,279.95,99.99,179.96,2
20469,269.92,119.98,149.94,2
20470,1249.91,99.96,399.98,5
20471,664.94,129.99,399.98,3
20472,819.91,99.96,399.98,4
20474,499.87,199.92,299.95,2
20475,449.92,119.98,199.95,3
20476,529.96,39.99,399.98,4
20478,569.87,129.99,239.96,3
20479,419.95,50.0,239.96,3
20480,709.9,159.95,299.95,3
20482,1229.85,129.99,299.98,5
20483,239.97,39.99,199.98,2
20484,439.95,129.99,179.97,3
20486,924.88,124.95,399.98,4
20487,1099.9,129.99,399.96,5
20488,609.96,129.99,179.97,4
20489,599.97,100.0,299.98,3
20490,864.89,54.97,399.96,4
20491,879.94,79.98,399.98,5
20492,899.93,199.99,399.96,3
20493,995.87,95.97,399.96,4
20494,809.93,50.0,499.95,4
20495,799.96,199.99,399.98,3
20496,39.99,39.99,39.99,1
20497,709.88,34.99,299.98,5
20499,639.96,50.0,399.98,4
20500,571.86,71.96,299.95,3
20501,1199.94,100.0,399.98,5
20502,1019.92,50.0,399.98,5
20503,109.99,50.0,59.99,2
20504,953.84,39.99,399.98,5
20505,1359.87,59.99,399.98,5
20506,929.91,129.99,399.96,3
20507,899.93,399.98,499.95,2
20508,949.94,150.0,399.98,3
20509,901.91,111.96,399.98,5
20510,849.94,49.98,299.98,4
20511,399.97,50.0,299.97,3
20512,399.98,399.98,399.98,1
20513,589.95,50.0,239.96,4
20514,129.99,129.99,129.99,1
20515,719.88,59.99,199.99,5
20516,329.91,129.99,199.92,2
20517,1289.85,59.99,499.95,5
20519,1229.95,100.0,399.98,5
20520,99.99,99.99,99.99,1
20521,797.93,47.99,399.98,4
20522,399.96,399.96,399.96,1
20523,949.86,249.9,399.98,3
20524,1029.87,129.99,399.98,4
20525,843.85,143.97,299.98,4
20526,939.78,149.94,299.98,4
20528,329.98,129.99,199.99,2
20529,749.96,199.98,299.98,3
20530,864.95,34.99,299.98,5
20531,739.86,199.92,299.98,3
20532,1079.83,79.95,399.98,5
20533,499.98,200.0,299.98,2
20534,509.98,129.99,250.0,3
20535,774.93,74.97,399.98,3
20536,1009.91,129.99,399.98,4
20537,299.98,299.98,299.98,1
20538,1049.88,149.94,399.98,4
20539,899.85,100.0,299.98,5
20540,579.91,49.98,299.98,4
20541,659.96,129.99,399.98,3
20542,839.95,39.99,399.98,3
20544,884.91,124.95,299.98,5
20545,369.95,129.99,239.96,2
20546,119.97,119.97,119.97,1
20547,654.91,124.95,199.99,4
20548,1129.81,99.96,499.95,5
20549,571.81,99.96,199.92,4
20550,649.88,149.94,299.95,3
20551,50.0,50.0,50.0,1
20552,150.0,150.0,150.0,1
20553,793.93,63.98,399.98,4
20554,1319.89,119.97,399.98,4
20556,504.9,119.97,129.99,4
20557,1349.8,199.95,399.98,5
20558,299.95,119.98,179.97,2
20560,1259.89,39.99,399.98,5
20561,579.94,49.95,200.0,4
20562,489.92,59.99,199.99,4
20563,1129.8,119.97,399.98,5
20564,379.96,49.98,199.99,3
20565,129.99,129.99,129.99,1
20566,639.9,39.99,179.97,5
20567,849.96,150.0,399.98,3
20568,399.98,399.98,399.98,1
20569,449.96,49.98,399.98,2
20570,1249.8,149.94,399.98,5
20571,199.92,199.92,199.92,1
20572,439.97,39.99,199.99,3
20573,699.96,299.98,399.98,2
20574,529.97,129.99,399.98,2
20575,911.9,51.99,299.98,5
20576,629.99,50.0,250.0,4
20577,250.0,250.0,250.0,1
20578,809.79,79.98,249.9,5
20579,1029.86,99.99,299.98,5
20580,129.99,129.99,129.99,1
20581,834.94,54.97,399.98,4
20583,399.98,399.98,399.98,1
20585,529.97,100.0,299.98,3
20586,619.9,59.99,399.96,3
20587,679.94,179.97,299.98,3
20588,649.9,149.95,499.95,2
20590,669.94,100.0,239.96,4
20591,1199.94,199.99,399.98,4
20592,569.84,59.99,199.92,5
20594,429.98,100.0,199.99,3
20595,399.98,399.98,399.98,1
20596,549.89,49.98,259.95,3
20597,929.81,119.98,299.95,5
20598,250.0,250.0,250.0,1
20599,299.98,299.98,299.98,1
20600,1199.86,199.92,399.98,4
20601,499.97,199.99,299.98,2
20602,425.88,95.97,199.92,3
20603,199.99,199.99,199.99,1
20604,699.93,59.99,239.96,5
20605,100.0,100.0,100.0,1
20606,79.98,79.98,79.98,1
20607,120.0,120.0,120.0,1
20608,569.94,49.98,199.99,4
20609,679.95,79.98,399.98,3
20610,299.98,299.98,299.98,1
20611,739.78,79.95,299.95,4
20612,729.95,129.99,199.99,4
20613,499.94,99.96,399.98,2
20614,729.94,59.99,299.97,4
20615,424.98,34.99,350.0,3
20616,549.92,119.98,299.95,3
20618,495.93,55.98,200.0,4
20619,324.94,124.95,199.99,2
20620,729.96,129.99,399.98,3
20621,399.98,399.98,399.98,1
20623,659.93,99.96,199.99,5
20624,729.85,119.98,199.95,5
20625,239.96,239.96,239.96,1
20626,299.95,299.95,299.95,1
20627,1039.92,119.98,399.98,4
20628,179.97,179.97,179.97,1
20629,250.0,250.0,250.0,1
20630,399.98,399.98,399.98,1
20631,434.91,44.97,129.99,5
20632,634.93,44.97,399.98,4
20633,169.96,49.98,119.98,2
20635,1319.89,119.98,399.98,5
20636,299.95,299.95,299.95,1
20637,1259.9,159.96,399.98,4
20639,479.94,39.99,239.96,3
20640,399.98,399.98,399.98,1
20641,419.96,59.99,299.98,3
20642,779.92,179.97,299.98,3
20643,369.97,39.99,199.99,3
20644,1399.91,299.97,399.98,4
20645,239.96,49.98,129.99,3
20646,329.98,129.99,199.99,2
20647,739.9,39.98,299.98,4
20648,349.95,50.0,299.95,2
20651,1429.89,129.99,399.98,5
20652,369.95,129.99,239.96,2
20653,249.9,249.9,249.9,1
20654,379.98,99.99,150.0,3
20655,789.91,59.99,299.98,5
20656,439.88,199.92,239.96,2
20657,879.89,129.99,399.98,4
20658,909.88,50.0,399.98,5
20659,1109.94,129.99,399.98,5
20660,879.9,50.0,299.97,5
20661,555.94,59.99,399.98,3
20662,279.96,79.98,199.98,2
20664,969.94,39.99,399.98,5
20666,299.95,299.95,299.95,1
20667,659.96,79.98,250.0,4
20668,979.9,50.0,299.98,5
20669,529.97,129.99,399.98,2
20670,759.94,30.0,299.98,4
20671,499.94,99.96,299.98,3
20673,589.95,60.0,299.97,4
20674,239.96,239.96,239.96,1
20676,409.96,79.98,199.99,3
20677,399.98,399.98,399.98,1
20678,809.87,79.98,399.98,4
20679,959.93,59.99,399.98,4
20681,699.95,50.0,399.98,4
20683,199.99,199.99,199.99,1
20685,199.99,199.99,199.99,1
20686,699.82,99.99,299.95,4
20687,929.91,99.99,399.98,5
20688,379.96,79.98,299.98,2
20689,144.96,24.99,119.97,2
20690,439.97,39.99,399.98,2
20691,399.95,59.99,239.96,3
20692,949.92,119.98,399.98,4
20693,129.99,129.99,129.99,1
20694,349.99,150.0,199.99,2
20695,929.9,99.96,399.98,4
20696,539.94,239.96,299.98,2
20697,879.96,129.99,399.98,4
20699,369.95,49.98,150.0,4
20700,449.98,99.99,199.99,3
20701,1459.87,159.96,499.95,5
20703,574.93,59.99,299.98,4
20704,849.98,50.0,299.98,4
20705,399.94,199.95,199.99,2
20706,459.97,59.99,399.98,2
20707,679.94,50.0,499.95,3
20709,919.85,59.99,499.95,5
20710,549.98,150.0,399.98,2
20711,439.88,89.95,199.99,3
20712,147.98,17.99,129.99,2
20713,1189.89,129.99,399.98,5
20714,499.95,499.95,499.95,1
20716,159.95,159.95,159.95,1
20717,939.89,79.98,399.98,5
20718,989.9,79.98,399.96,5
20719,779.94,59.99,399.98,4
20721,549.93,49.98,499.95,2
20722,349.96,49.98,299.98,2
20723,349.97,50.0,299.97,2
20724,1429.9,179.97,499.95,5
20726,799.84,99.96,199.99,5
20727,1029.93,49.98,399.98,5
20728,579.94,129.99,299.95,3
20729,329.91,129.99,199.92,2
20730,499.94,129.99,239.96,3
20731,669.96,119.98,399.98,3
20732,349.98,150.0,199.98,2
20734,929.94,49.98,399.98,5
20735,159.95,159.95,159.95,1
20736,569.94,59.99,199.99,5
20738,944.92,44.97,399.98,4
20739,519.93,79.98,239.96,3
20740,519.92,50.0,199.99,5
20741,749.91,50.0,399.96,3
20743,277.9,127.96,149.94,2
20745,579.95,119.97,200.0,4
20746,499.95,499.95,499.95,1
20747,809.93,79.98,399.98,4
20748,599.95,299.97,299.98,2
20749,159.96,159.96,159.96,1
20750,399.96,399.96,399.96,1
20751,714.94,14.99,399.98,3
20752,299.88,49.98,249.9,2
20753,459.83,59.99,249.9,3
20754,1089.89,79.96,399.98,5
20755,379.94,39.98,239.96,3
20756,889.84,129.99,249.9,5
20757,434.87,59.99,199.92,4
20758,1289.83,149.94,399.96,5
20759,399.98,399.98,399.98,1
20760,869.9,50.0,239.96,5
20762,499.98,100.0,399.98,2
20766,414.92,44.97,239.96,3
20767,1015.89,155.97,399.98,4
20768,849.95,119.98,200.0,5
20770,831.84,31.99,299.98,5
20771,539.94,239.96,299.98,2
20772,259.92,60.0,199.92,2
20773,599.96,199.98,399.98,2
20774,119.98,119.98,119.98,1
20775,324.87,124.95,199.92,2
20777,429.97,129.99,299.98,2
20778,1279.84,179.97,399.98,5
20779,779.93,119.97,399.98,4
20780,479.96,79.98,399.98,2
20781,1179.89,74.97,399.98,5
20782,349.89,49.98,199.95,3
20783,1229.83,99.96,399.98,5
20784,669.9,59.99,299.95,4
20785,1069.9,129.99,399.98,4
20786,603.93,103.98,499.95,2
20787,951.93,31.99,399.98,4
20788,1399.85,199.95,499.95,5
20789,574.96,44.99,399.98,3
20790,249.97,49.98,199.99,2
20791,339.92,59.99,199.95,3
20792,199.92,99.96,99.96,2
20793,599.9,99.96,399.98,3
20794,1329.91,129.99,399.98,5
20795,379.89,129.99,249.9,2
20797,1029.93,129.99,399.96,4
20799,559.9,59.99,259.95,3
20801,79.96,79.96,79.96,1
20802,1099.91,299.97,399.98,3
20803,1079.92,59.99,399.98,5
20804,199.99,199.99,199.99,1
20805,779.83,99.96,299.98,4
20806,529.97,129.99,399.98,2
20807,449.94,49.98,399.96,2
20812,239.96,239.96,239.96,1
20813,699.88,39.99,299.95,5
20816,549.97,59.99,199.99,4
20817,599.89,99.96,299.95,3
20818,699.96,299.98,399.98,2
20819,999.93,199.99,399.98,3
20820,549.9,49.98,159.96,5
20821,199.99,199.99,199.99,1
20822,593.95,63.98,399.98,3
20823,649.85,100.0,299.95,3
20824,129.99,129.99,129.99,1
20825,759.92,99.96,399.98,4
20826,639.91,49.98,239.96,5
20827,559.86,59.99,199.92,4
20828,874.85,174.95,499.95,3
20829,1199.93,100.0,399.98,5
20830,129.99,129.99,129.99,1
20832,749.74,100.0,249.9,4
20833,479.95,179.97,299.98,2
20836,419.9,59.99,199.95,3
20837,451.88,59.99,149.94,4
20838,839.89,199.95,399.98,3
20839,549.92,129.99,239.96,3
20840,379.89,129.99,249.9,2
20841,969.79,99.96,249.9,5
20843,59.99,59.99,59.99,1
20844,259.98,59.99,199.99,2
20845,629.91,99.96,299.97,4
20846,289.95,129.99,159.96,2
20847,50.0,50.0,50.0,1
20848,29.98,29.98,29.98,1
20849,929.89,99.96,399.96,4
20850,559.92,119.97,239.96,3
20851,929.91,99.96,399.98,4
20852,329.91,129.99,199.92,2
20853,789.91,39.99,239.96,5
20854,129.99,129.99,129.99,1
20855,199.92,199.92,199.92,1
20856,1079.91,49.98,499.95,5
20857,1509.75,59.96,499.95,5
20858,699.96,299.98,399.98,2
20859,879.93,179.97,399.98,3
20861,449.92,149.94,299.98,2
20862,509.91,39.99,200.0,5
20863,367.99,88.0,150.0,3
20864,311.97,31.98,150.0,3
20865,799.96,399.98,399.98,2
20866,199.92,199.92,199.92,1
20867,679.91,100.0,299.97,4
20869,494.98,195.0,299.98,2
20870,199.92,199.92,199.92,1
20871,759.95,59.99,399.98,3
20872,699.93,299.95,399.98,2
20873,934.93,44.99,399.98,5
20875,529.9,129.99,199.99,3
20876,1129.92,129.99,399.98,4
20877,499.94,119.98,129.99,4
20878,999.95,199.99,399.98,3
20879,49.98,49.98,49.98,1
20880,754.8,149.94,249.9,4
20881,129.99,129.99,129.99,1
20884,859.89,59.97,299.98,4
20886,129.99,129.99,129.99,1
20887,1029.95,129.99,399.98,4
20889,129.99,129.99,129.99,1
20890,319.94,79.98,239.96,2
20893,449.98,50.0,399.98,2
20894,869.9,39.99,299.98,5
20895,1089.92,129.99,399.98,5
20899,489.96,59.99,299.98,3
20900,499.95,19.98,299.98,4
20901,1079.92,179.97,399.98,4
20902,679.93,179.97,299.98,3
20903,369.98,100.0,150.0,3
20904,649.86,149.94,299.97,3
20905,369.95,129.99,239.96,2
20906,499.98,100.0,399.98,2
20907,1439.9,239.96,399.98,4
20908,399.99,199.99,200.0,2
20909,299.96,99.96,200.0,2
20910,1049.94,49.98,399.98,4
20911,100.0,100.0,100.0,1
20914,829.84,79.98,299.95,5
20915,899.93,299.97,299.98,3
20916,544.91,119.98,299.98,3
20917,1099.93,299.97,399.98,3
20918,839.93,100.0,299.98,4
20919,289.95,129.99,159.96,2
20920,249.99,50.0,199.99,2
20921,1237.89,29.98,399.98,5
20923,699.93,299.95,399.98,2
20924,169.97,50.0,119.97,2
20925,299.91,99.99,199.92,2
20926,419.9,49.98,149.94,4
20927,259.98,129.99,129.99,2
20928,973.94,129.99,299.98,5
20929,989.92,60.0,399.98,5
20930,299.98,299.98,299.98,1
20931,1629.83,129.99,499.95,5
20932,199.99,199.99,199.99,1
20935,449.99,199.99,250.0,2
20937,959.91,129.99,299.95,5
20938,769.89,50.0,239.96,5
20939,1329.89,150.0,499.95,5
20940,299.99,100.0,199.99,2
20942,629.89,129.99,299.98,3
20943,919.83,129.99,299.95,5
20944,989.91,79.98,399.98,5
20945,549.97,50.0,299.98,3
20946,499.83,39.99,159.96,4
20947,1199.93,119.98,399.98,5
20948,679.94,49.98,299.98,4
20949,789.89,149.94,239.96,4
20950,999.95,199.99,399.98,3
20951,499.9,199.92,299.98,2
20952,879.89,99.96,299.95,5
20953,309.96,129.99,179.97,2
20954,684.88,29.98,399.98,4
20956,849.96,250.0,299.98,3
20957,779.87,79.98,299.97,4
20958,869.85,119.98,299.98,4
20959,929.92,129.99,299.98,4
20960,1049.81,99.99,399.96,5
20961,921.92,31.98,399.98,4
20962,839.91,69.98,399.98,4
20963,1569.87,129.99,399.98,5
20964,549.98,250.0,299.98,2
20965,929.95,129.99,399.98,3
20966,399.98,399.98,399.98,1
20967,499.97,199.99,299.98,2
20968,549.91,49.98,199.99,4
20970,129.99,129.99,129.99,1
20971,499.95,499.95,499.95,1
20972,349.98,50.0,299.98,2
20974,497.95,50.0,199.99,4
20975,99.96,99.96,99.96,1
20976,429.97,49.98,250.0,3
20977,749.98,100.0,399.98,3
20978,699.93,299.95,399.98,2
20979,409.96,79.98,199.99,3
20980,129.99,129.99,129.99,1
20981,319.92,39.99,149.94,3
20982,749.94,99.99,399.98,4
20983,699.93,299.95,399.98,2
20984,979.92,119.98,399.96,5
20985,427.91,127.96,299.95,2
20986,250.0,250.0,250.0,1
20987,964.78,129.99,249.9,5
20989,789.89,39.98,399.98,5
20990,100.0,100.0,100.0,1
20991,1549.87,149.95,399.98,5
20992,143.97,143.97,143.97,1
20993,299.97,299.97,299.97,1
20994,463.92,59.99,299.95,3
20995,129.99,129.99,129.99,1
20997,199.99,199.99,199.99,1
20998,524.96,49.98,299.98,4
20999,411.88,66.0,249.9,3
